date,hour,demand,newdatetime,hour_of_day,day_of_month,month_of_year,year,quarter_of_year,week_of_year,day_of_year,day_of_week
2019-05-20,22,55,2019-05-20 22:00:00,22,20,5,2019,2,21,140,0
2019-05-20,23,68,2019-05-20 23:00:00,23,20,5,2019,2,21,140,0
2019-05-21,0,57,2019-05-21 00:00:00,0,21,5,2019,2,21,141,1
2019-05-21,5,20,2019-05-21 05:00:00,5,21,5,2019,2,21,141,1
2019-05-21,6,76,2019-05-21 06:00:00,6,21,5,2019,2,21,141,1
2019-05-21,7,87,2019-05-21 07:00:00,7,21,5,2019,2,21,141,1
2019-05-21,8,83,2019-05-21 08:00:00,8,21,5,2019,2,21,141,1
2019-05-21,9,102,2019-05-21 09:00:00,9,21,5,2019,2,21,141,1
2019-05-21,10,51,2019-05-21 10:00:00,10,21,5,2019,2,21,141,1
2019-05-21,11,51,2019-05-21 11:00:00,11,21,5,2019,2,21,141,1
2019-05-21,12,54,2019-05-21 12:00:00,12,21,5,2019,2,21,141,1
2019-05-21,13,46,2019-05-21 13:00:00,13,21,5,2019,2,21,141,1
2019-05-21,14,71,2019-05-21 14:00:00,14,21,5,2019,2,21,141,1
2019-05-21,15,101,2019-05-21 15:00:00,15,21,5,2019,2,21,141,1
2019-05-21,16,34,2019-05-21 16:00:00,16,21,5,2019,2,21,141,1
2019-05-21,17,68,2019-05-21 17:00:00,17,21,5,2019,2,21,141,1
2019-05-21,18,32,2019-05-21 18:00:00,18,21,5,2019,2,21,141,1
2019-05-21,19,117,2019-05-21 19:00:00,19,21,5,2019,2,21,141,1
2019-05-21,20,98,2019-05-21 20:00:00,20,21,5,2019,2,21,141,1
2019-05-21,21,84,2019-05-21 21:00:00,21,21,5,2019,2,21,141,1
2019-05-21,22,53,2019-05-21 22:00:00,22,21,5,2019,2,21,141,1
2019-05-21,23,103,2019-05-21 23:00:00,23,21,5,2019,2,21,141,1
2019-05-22,0,31,2019-05-22 00:00:00,0,22,5,2019,2,21,142,2
2019-05-22,1,20,2019-05-22 01:00:00,1,22,5,2019,2,21,142,2
2019-05-22,6,18,2019-05-22 06:00:00,6,22,5,2019,2,21,142,2
2019-05-22,7,104,2019-05-22 07:00:00,7,22,5,2019,2,21,142,2
2019-05-22,8,117,2019-05-22 08:00:00,8,22,5,2019,2,21,142,2
2019-05-22,9,79,2019-05-22 09:00:00,9,22,5,2019,2,21,142,2
2019-05-22,10,96,2019-05-22 10:00:00,10,22,5,2019,2,21,142,2
2019-05-22,11,79,2019-05-22 11:00:00,11,22,5,2019,2,21,142,2
2019-05-22,12,116,2019-05-22 12:00:00,12,22,5,2019,2,21,142,2
2019-05-22,13,36,2019-05-22 13:00:00,13,22,5,2019,2,21,142,2
2019-05-22,14,92,2019-05-22 14:00:00,14,22,5,2019,2,21,142,2
2019-05-22,15,24,2019-05-22 15:00:00,15,22,5,2019,2,21,142,2
2019-05-22,16,108,2019-05-22 16:00:00,16,22,5,2019,2,21,142,2
2019-05-22,17,43,2019-05-22 17:00:00,17,22,5,2019,2,21,142,2
2019-05-22,18,39,2019-05-22 18:00:00,18,22,5,2019,2,21,142,2
2019-05-22,19,114,2019-05-22 19:00:00,19,22,5,2019,2,21,142,2
2019-05-22,20,109,2019-05-22 20:00:00,20,22,5,2019,2,21,142,2
2019-05-22,21,96,2019-05-22 21:00:00,21,22,5,2019,2,21,142,2
2019-05-22,22,10,2019-05-22 22:00:00,22,22,5,2019,2,21,142,2
2019-05-22,23,107,2019-05-22 23:00:00,23,22,5,2019,2,21,142,2
2019-05-23,0,101,2019-05-23 00:00:00,0,23,5,2019,2,21,143,3
2019-05-23,3,49,2019-05-23 03:00:00,3,23,5,2019,2,21,143,3
2019-05-23,5,20,2019-05-23 05:00:00,5,23,5,2019,2,21,143,3
2019-05-23,6,68,2019-05-23 06:00:00,6,23,5,2019,2,21,143,3
2019-05-23,7,72,2019-05-23 07:00:00,7,23,5,2019,2,21,143,3
2019-05-23,8,32,2019-05-23 08:00:00,8,23,5,2019,2,21,143,3
2019-05-23,9,64,2019-05-23 09:00:00,9,23,5,2019,2,21,143,3
2019-05-23,10,46,2019-05-23 10:00:00,10,23,5,2019,2,21,143,3
2019-05-23,11,53,2019-05-23 11:00:00,11,23,5,2019,2,21,143,3
2019-05-23,12,69,2019-05-23 12:00:00,12,23,5,2019,2,21,143,3
2019-05-23,13,49,2019-05-23 13:00:00,13,23,5,2019,2,21,143,3
2019-05-23,14,62,2019-05-23 14:00:00,14,23,5,2019,2,21,143,3
2019-05-23,15,92,2019-05-23 15:00:00,15,23,5,2019,2,21,143,3
2019-05-23,16,60,2019-05-23 16:00:00,16,23,5,2019,2,21,143,3
2019-05-23,17,132,2019-05-23 17:00:00,17,23,5,2019,2,21,143,3
2019-05-23,18,122,2019-05-23 18:00:00,18,23,5,2019,2,21,143,3
2019-05-23,19,84,2019-05-23 19:00:00,19,23,5,2019,2,21,143,3
2019-05-23,20,32,2019-05-23 20:00:00,20,23,5,2019,2,21,143,3
2019-05-23,21,67,2019-05-23 21:00:00,21,23,5,2019,2,21,143,3
2019-05-23,22,72,2019-05-23 22:00:00,22,23,5,2019,2,21,143,3
2019-05-23,23,31,2019-05-23 23:00:00,23,23,5,2019,2,21,143,3
2019-05-24,0,31,2019-05-24 00:00:00,0,24,5,2019,2,21,144,4
2019-05-24,1,43,2019-05-24 01:00:00,1,24,5,2019,2,21,144,4
2019-05-24,2,49,2019-05-24 02:00:00,2,24,5,2019,2,21,144,4
2019-05-24,6,98,2019-05-24 06:00:00,6,24,5,2019,2,21,144,4
2019-05-24,7,53,2019-05-24 07:00:00,7,24,5,2019,2,21,144,4
2019-05-24,8,45,2019-05-24 08:00:00,8,24,5,2019,2,21,144,4
2019-05-24,9,34,2019-05-24 09:00:00,9,24,5,2019,2,21,144,4
2019-05-24,10,14,2019-05-24 10:00:00,10,24,5,2019,2,21,144,4
2019-05-24,11,108,2019-05-24 11:00:00,11,24,5,2019,2,21,144,4
2019-05-24,12,102,2019-05-24 12:00:00,12,24,5,2019,2,21,144,4
2019-05-24,13,95,2019-05-24 13:00:00,13,24,5,2019,2,21,144,4
2019-05-24,14,109,2019-05-24 14:00:00,14,24,5,2019,2,21,144,4
2019-05-24,15,109,2019-05-24 15:00:00,15,24,5,2019,2,21,144,4
2019-05-24,16,104,2019-05-24 16:00:00,16,24,5,2019,2,21,144,4
2019-05-24,17,103,2019-05-24 17:00:00,17,24,5,2019,2,21,144,4
2019-05-24,18,105,2019-05-24 18:00:00,18,24,5,2019,2,21,144,4
2019-05-24,19,45,2019-05-24 19:00:00,19,24,5,2019,2,21,144,4
2019-05-24,20,31,2019-05-24 20:00:00,20,24,5,2019,2,21,144,4
2019-05-24,21,43,2019-05-24 21:00:00,21,24,5,2019,2,21,144,4
2019-05-24,22,65,2019-05-24 22:00:00,22,24,5,2019,2,21,144,4
2019-05-24,23,66,2019-05-24 23:00:00,23,24,5,2019,2,21,144,4
2019-05-25,0,98,2019-05-25 00:00:00,0,25,5,2019,2,21,145,5
2019-05-25,1,56,2019-05-25 01:00:00,1,25,5,2019,2,21,145,5
2019-05-25,2,71,2019-05-25 02:00:00,2,25,5,2019,2,21,145,5
2019-05-25,3,96,2019-05-25 03:00:00,3,25,5,2019,2,21,145,5
2019-05-25,4,40,2019-05-25 04:00:00,4,25,5,2019,2,21,145,5
2019-05-25,5,7,2019-05-25 05:00:00,5,25,5,2019,2,21,145,5
2019-05-25,7,40,2019-05-25 07:00:00,7,25,5,2019,2,21,145,5
2019-05-25,8,75,2019-05-25 08:00:00,8,25,5,2019,2,21,145,5
2019-05-25,9,42,2019-05-25 09:00:00,9,25,5,2019,2,21,145,5
2019-05-25,10,65,2019-05-25 10:00:00,10,25,5,2019,2,21,145,5
2019-05-25,11,115,2019-05-25 11:00:00,11,25,5,2019,2,21,145,5
2019-05-25,12,166,2019-05-25 12:00:00,12,25,5,2019,2,21,145,5
2019-05-25,13,107,2019-05-25 13:00:00,13,25,5,2019,2,21,145,5
2019-05-25,14,122,2019-05-25 14:00:00,14,25,5,2019,2,21,145,5
2019-05-25,15,111,2019-05-25 15:00:00,15,25,5,2019,2,21,145,5
2019-05-25,16,126,2019-05-25 16:00:00,16,25,5,2019,2,21,145,5
2019-05-25,17,121,2019-05-25 17:00:00,17,25,5,2019,2,21,145,5
2019-05-25,18,70,2019-05-25 18:00:00,18,25,5,2019,2,21,145,5
2019-05-25,19,74,2019-05-25 19:00:00,19,25,5,2019,2,21,145,5
2019-05-25,20,98,2019-05-25 20:00:00,20,25,5,2019,2,21,145,5
2019-05-25,21,110,2019-05-25 21:00:00,21,25,5,2019,2,21,145,5
2019-05-25,22,40,2019-05-25 22:00:00,22,25,5,2019,2,21,145,5
2019-05-25,23,13,2019-05-25 23:00:00,23,25,5,2019,2,21,145,5
2019-05-26,0,68,2019-05-26 00:00:00,0,26,5,2019,2,21,146,6
2019-05-26,1,33,2019-05-26 01:00:00,1,26,5,2019,2,21,146,6
2019-05-26,2,94,2019-05-26 02:00:00,2,26,5,2019,2,21,146,6
2019-05-26,3,55,2019-05-26 03:00:00,3,26,5,2019,2,21,146,6
2019-05-26,5,82,2019-05-26 05:00:00,5,26,5,2019,2,21,146,6
2019-05-26,6,25,2019-05-26 06:00:00,6,26,5,2019,2,21,146,6
2019-05-26,7,14,2019-05-26 07:00:00,7,26,5,2019,2,21,146,6
2019-05-26,8,16,2019-05-26 08:00:00,8,26,5,2019,2,21,146,6
2019-05-26,9,94,2019-05-26 09:00:00,9,26,5,2019,2,21,146,6
2019-05-26,10,90,2019-05-26 10:00:00,10,26,5,2019,2,21,146,6
2019-05-26,11,114,2019-05-26 11:00:00,11,26,5,2019,2,21,146,6
2019-05-26,12,128,2019-05-26 12:00:00,12,26,5,2019,2,21,146,6
2019-05-26,13,127,2019-05-26 13:00:00,13,26,5,2019,2,21,146,6
2019-05-26,14,114,2019-05-26 14:00:00,14,26,5,2019,2,21,146,6
2019-05-26,15,119,2019-05-26 15:00:00,15,26,5,2019,2,21,146,6
2019-05-26,16,77,2019-05-26 16:00:00,16,26,5,2019,2,21,146,6
2019-05-26,17,115,2019-05-26 17:00:00,17,26,5,2019,2,21,146,6
2019-05-26,18,99,2019-05-26 18:00:00,18,26,5,2019,2,21,146,6
2019-05-26,19,77,2019-05-26 19:00:00,19,26,5,2019,2,21,146,6
2019-05-26,20,91,2019-05-26 20:00:00,20,26,5,2019,2,21,146,6
2019-05-26,21,102,2019-05-26 21:00:00,21,26,5,2019,2,21,146,6
2019-05-26,22,67,2019-05-26 22:00:00,22,26,5,2019,2,21,146,6
2019-05-26,23,75,2019-05-26 23:00:00,23,26,5,2019,2,21,146,6
2019-05-27,2,9,2019-05-27 02:00:00,2,27,5,2019,2,22,147,0
2019-05-27,5,84,2019-05-27 05:00:00,5,27,5,2019,2,22,147,0
2019-05-27,6,46,2019-05-27 06:00:00,6,27,5,2019,2,22,147,0
2019-05-27,7,25,2019-05-27 07:00:00,7,27,5,2019,2,22,147,0
2019-05-27,8,122,2019-05-27 08:00:00,8,27,5,2019,2,22,147,0
2019-05-27,9,124,2019-05-27 09:00:00,9,27,5,2019,2,22,147,0
2019-05-27,10,64,2019-05-27 10:00:00,10,27,5,2019,2,22,147,0
2019-05-27,11,104,2019-05-27 11:00:00,11,27,5,2019,2,22,147,0
2019-05-27,12,109,2019-05-27 12:00:00,12,27,5,2019,2,22,147,0
2019-05-27,13,99,2019-05-27 13:00:00,13,27,5,2019,2,22,147,0
2019-05-27,14,100,2019-05-27 14:00:00,14,27,5,2019,2,22,147,0
2019-05-27,15,23,2019-05-27 15:00:00,15,27,5,2019,2,22,147,0
2019-05-27,16,100,2019-05-27 16:00:00,16,27,5,2019,2,22,147,0
2019-05-27,17,116,2019-05-27 17:00:00,17,27,5,2019,2,22,147,0
2019-05-27,18,72,2019-05-27 18:00:00,18,27,5,2019,2,22,147,0
2019-05-27,19,90,2019-05-27 19:00:00,19,27,5,2019,2,22,147,0
2019-05-27,20,18,2019-05-27 20:00:00,20,27,5,2019,2,22,147,0
2019-05-27,21,15,2019-05-27 21:00:00,21,27,5,2019,2,22,147,0
2019-05-27,22,96,2019-05-27 22:00:00,22,27,5,2019,2,22,147,0
2019-05-27,23,79,2019-05-27 23:00:00,23,27,5,2019,2,22,147,0
2019-05-28,1,64,2019-05-28 01:00:00,1,28,5,2019,2,22,148,1
2019-05-28,2,51,2019-05-28 02:00:00,2,28,5,2019,2,22,148,1
2019-05-28,3,62,2019-05-28 03:00:00,3,28,5,2019,2,22,148,1
2019-05-28,6,46,2019-05-28 06:00:00,6,28,5,2019,2,22,148,1
2019-05-28,7,90,2019-05-28 07:00:00,7,28,5,2019,2,22,148,1
2019-05-28,8,28,2019-05-28 08:00:00,8,28,5,2019,2,22,148,1
2019-05-28,9,30,2019-05-28 09:00:00,9,28,5,2019,2,22,148,1
2019-05-28,10,92,2019-05-28 10:00:00,10,28,5,2019,2,22,148,1
2019-05-28,11,83,2019-05-28 11:00:00,11,28,5,2019,2,22,148,1
2019-05-28,12,29,2019-05-28 12:00:00,12,28,5,2019,2,22,148,1
2019-05-28,13,44,2019-05-28 13:00:00,13,28,5,2019,2,22,148,1
2019-05-28,14,113,2019-05-28 14:00:00,14,28,5,2019,2,22,148,1
2019-05-28,15,71,2019-05-28 15:00:00,15,28,5,2019,2,22,148,1
2019-05-28,16,76,2019-05-28 16:00:00,16,28,5,2019,2,22,148,1
2019-05-28,17,75,2019-05-28 17:00:00,17,28,5,2019,2,22,148,1
2019-05-28,18,122,2019-05-28 18:00:00,18,28,5,2019,2,22,148,1
2019-05-28,19,20,2019-05-28 19:00:00,19,28,5,2019,2,22,148,1
2019-05-28,20,81,2019-05-28 20:00:00,20,28,5,2019,2,22,148,1
2019-05-28,21,39,2019-05-28 21:00:00,21,28,5,2019,2,22,148,1
2019-05-28,22,107,2019-05-28 22:00:00,22,28,5,2019,2,22,148,1
2019-05-28,23,76,2019-05-28 23:00:00,23,28,5,2019,2,22,148,1
2019-05-29,0,22,2019-05-29 00:00:00,0,29,5,2019,2,22,149,2
2019-05-29,3,78,2019-05-29 03:00:00,3,29,5,2019,2,22,149,2
2019-05-29,6,49,2019-05-29 06:00:00,6,29,5,2019,2,22,149,2
2019-05-29,7,18,2019-05-29 07:00:00,7,29,5,2019,2,22,149,2
2019-05-29,8,88,2019-05-29 08:00:00,8,29,5,2019,2,22,149,2
2019-05-29,9,88,2019-05-29 09:00:00,9,29,5,2019,2,22,149,2
2019-05-29,10,91,2019-05-29 10:00:00,10,29,5,2019,2,22,149,2
2019-05-29,11,113,2019-05-29 11:00:00,11,29,5,2019,2,22,149,2
2019-05-29,12,50,2019-05-29 12:00:00,12,29,5,2019,2,22,149,2
2019-05-29,13,65,2019-05-29 13:00:00,13,29,5,2019,2,22,149,2
2019-05-29,14,106,2019-05-29 14:00:00,14,29,5,2019,2,22,149,2
2019-05-29,15,17,2019-05-29 15:00:00,15,29,5,2019,2,22,149,2
2019-05-29,16,52,2019-05-29 16:00:00,16,29,5,2019,2,22,149,2
2019-05-29,17,89,2019-05-29 17:00:00,17,29,5,2019,2,22,149,2
2019-05-29,18,135,2019-05-29 18:00:00,18,29,5,2019,2,22,149,2
2019-05-29,19,73,2019-05-29 19:00:00,19,29,5,2019,2,22,149,2
2019-05-29,20,41,2019-05-29 20:00:00,20,29,5,2019,2,22,149,2
2019-05-29,21,35,2019-05-29 21:00:00,21,29,5,2019,2,22,149,2
2019-05-29,22,97,2019-05-29 22:00:00,22,29,5,2019,2,22,149,2
2019-05-29,23,27,2019-05-29 23:00:00,23,29,5,2019,2,22,149,2
2019-05-30,0,38,2019-05-30 00:00:00,0,30,5,2019,2,22,150,3
2019-05-30,1,59,2019-05-30 01:00:00,1,30,5,2019,2,22,150,3
2019-05-30,3,45,2019-05-30 03:00:00,3,30,5,2019,2,22,150,3
2019-05-30,6,84,2019-05-30 06:00:00,6,30,5,2019,2,22,150,3
2019-05-30,7,107,2019-05-30 07:00:00,7,30,5,2019,2,22,150,3
2019-05-30,8,100,2019-05-30 08:00:00,8,30,5,2019,2,22,150,3
2019-05-30,9,109,2019-05-30 09:00:00,9,30,5,2019,2,22,150,3
2019-05-30,10,105,2019-05-30 10:00:00,10,30,5,2019,2,22,150,3
2019-05-30,11,87,2019-05-30 11:00:00,11,30,5,2019,2,22,150,3
2019-05-30,12,71,2019-05-30 12:00:00,12,30,5,2019,2,22,150,3
2019-05-30,13,85,2019-05-30 13:00:00,13,30,5,2019,2,22,150,3
2019-05-30,14,78,2019-05-30 14:00:00,14,30,5,2019,2,22,150,3
2019-05-30,15,86,2019-05-30 15:00:00,15,30,5,2019,2,22,150,3
2019-05-30,16,96,2019-05-30 16:00:00,16,30,5,2019,2,22,150,3
2019-05-30,17,131,2019-05-30 17:00:00,17,30,5,2019,2,22,150,3
2019-05-30,18,96,2019-05-30 18:00:00,18,30,5,2019,2,22,150,3
2019-05-30,19,93,2019-05-30 19:00:00,19,30,5,2019,2,22,150,3
2019-05-30,20,80,2019-05-30 20:00:00,20,30,5,2019,2,22,150,3
2019-05-30,21,65,2019-05-30 21:00:00,21,30,5,2019,2,22,150,3
2019-05-30,22,34,2019-05-30 22:00:00,22,30,5,2019,2,22,150,3
2019-05-30,23,86,2019-05-30 23:00:00,23,30,5,2019,2,22,150,3
2019-05-31,0,19,2019-05-31 00:00:00,0,31,5,2019,2,22,151,4
2019-05-31,1,38,2019-05-31 01:00:00,1,31,5,2019,2,22,151,4
2019-05-31,2,73,2019-05-31 02:00:00,2,31,5,2019,2,22,151,4
2019-05-31,3,76,2019-05-31 03:00:00,3,31,5,2019,2,22,151,4
2019-05-31,5,11,2019-05-31 05:00:00,5,31,5,2019,2,22,151,4
2019-05-31,6,3,2019-05-31 06:00:00,6,31,5,2019,2,22,151,4
2019-05-31,7,51,2019-05-31 07:00:00,7,31,5,2019,2,22,151,4
2019-05-31,8,104,2019-05-31 08:00:00,8,31,5,2019,2,22,151,4
2019-05-31,9,132,2019-05-31 09:00:00,9,31,5,2019,2,22,151,4
2019-05-31,10,131,2019-05-31 10:00:00,10,31,5,2019,2,22,151,4
2019-05-31,11,71,2019-05-31 11:00:00,11,31,5,2019,2,22,151,4
2019-05-31,12,79,2019-05-31 12:00:00,12,31,5,2019,2,22,151,4
2019-05-31,13,95,2019-05-31 13:00:00,13,31,5,2019,2,22,151,4
2019-05-31,14,170,2019-05-31 14:00:00,14,31,5,2019,2,22,151,4
2019-05-31,15,163,2019-05-31 15:00:00,15,31,5,2019,2,22,151,4
2019-05-31,16,209,2019-05-31 16:00:00,16,31,5,2019,2,22,151,4
2019-05-31,17,126,2019-05-31 17:00:00,17,31,5,2019,2,22,151,4
2019-05-31,18,166,2019-05-31 18:00:00,18,31,5,2019,2,22,151,4
2019-05-31,19,114,2019-05-31 19:00:00,19,31,5,2019,2,22,151,4
2019-05-31,20,155,2019-05-31 20:00:00,20,31,5,2019,2,22,151,4
2019-05-31,21,242,2019-05-31 21:00:00,21,31,5,2019,2,22,151,4
2019-05-31,22,152,2019-05-31 22:00:00,22,31,5,2019,2,22,151,4
2019-05-31,23,97,2019-05-31 23:00:00,23,31,5,2019,2,22,151,4
2019-06-01,0,35,2019-06-01 00:00:00,0,1,6,2019,2,22,152,5
2019-06-01,1,19,2019-06-01 01:00:00,1,1,6,2019,2,22,152,5
2019-06-01,2,59,2019-06-01 02:00:00,2,1,6,2019,2,22,152,5
2019-06-01,3,36,2019-06-01 03:00:00,3,1,6,2019,2,22,152,5
2019-06-01,6,69,2019-06-01 06:00:00,6,1,6,2019,2,22,152,5
2019-06-01,7,59,2019-06-01 07:00:00,7,1,6,2019,2,22,152,5
2019-06-01,8,75,2019-06-01 08:00:00,8,1,6,2019,2,22,152,5
2019-06-01,9,118,2019-06-01 09:00:00,9,1,6,2019,2,22,152,5
2019-06-01,10,118,2019-06-01 10:00:00,10,1,6,2019,2,22,152,5
2019-06-01,11,199,2019-06-01 11:00:00,11,1,6,2019,2,22,152,5
2019-06-01,12,229,2019-06-01 12:00:00,12,1,6,2019,2,22,152,5
2019-06-01,13,284,2019-06-01 13:00:00,13,1,6,2019,2,22,152,5
2019-06-01,14,227,2019-06-01 14:00:00,14,1,6,2019,2,22,152,5
2019-06-01,15,227,2019-06-01 15:00:00,15,1,6,2019,2,22,152,5
2019-06-01,16,132,2019-06-01 16:00:00,16,1,6,2019,2,22,152,5
2019-06-01,17,149,2019-06-01 17:00:00,17,1,6,2019,2,22,152,5
2019-06-01,18,217,2019-06-01 18:00:00,18,1,6,2019,2,22,152,5
2019-06-01,19,170,2019-06-01 19:00:00,19,1,6,2019,2,22,152,5
2019-06-01,20,153,2019-06-01 20:00:00,20,1,6,2019,2,22,152,5
2019-06-01,21,213,2019-06-01 21:00:00,21,1,6,2019,2,22,152,5
2019-06-01,22,161,2019-06-01 22:00:00,22,1,6,2019,2,22,152,5
2019-06-01,23,157,2019-06-01 23:00:00,23,1,6,2019,2,22,152,5
2019-06-02,0,38,2019-06-02 00:00:00,0,2,6,2019,2,22,153,6
2019-06-02,1,78,2019-06-02 01:00:00,1,2,6,2019,2,22,153,6
2019-06-02,2,96,2019-06-02 02:00:00,2,2,6,2019,2,22,153,6
2019-06-02,3,77,2019-06-02 03:00:00,3,2,6,2019,2,22,153,6
2019-06-02,6,7,2019-06-02 06:00:00,6,2,6,2019,2,22,153,6
2019-06-02,7,59,2019-06-02 07:00:00,7,2,6,2019,2,22,153,6
2019-06-02,8,40,2019-06-02 08:00:00,8,2,6,2019,2,22,153,6
2019-06-02,9,85,2019-06-02 09:00:00,9,2,6,2019,2,22,153,6
2019-06-02,10,137,2019-06-02 10:00:00,10,2,6,2019,2,22,153,6
2019-06-02,11,213,2019-06-02 11:00:00,11,2,6,2019,2,22,153,6
2019-06-02,12,165,2019-06-02 12:00:00,12,2,6,2019,2,22,153,6
2019-06-02,13,212,2019-06-02 13:00:00,13,2,6,2019,2,22,153,6
2019-06-02,14,163,2019-06-02 14:00:00,14,2,6,2019,2,22,153,6
2019-06-02,15,174,2019-06-02 15:00:00,15,2,6,2019,2,22,153,6
2019-06-02,16,205,2019-06-02 16:00:00,16,2,6,2019,2,22,153,6
2019-06-02,17,188,2019-06-02 17:00:00,17,2,6,2019,2,22,153,6
2019-06-02,18,187,2019-06-02 18:00:00,18,2,6,2019,2,22,153,6
2019-06-02,19,115,2019-06-02 19:00:00,19,2,6,2019,2,22,153,6
2019-06-02,20,154,2019-06-02 20:00:00,20,2,6,2019,2,22,153,6
2019-06-02,21,211,2019-06-02 21:00:00,21,2,6,2019,2,22,153,6
2019-06-02,22,97,2019-06-02 22:00:00,22,2,6,2019,2,22,153,6
2019-06-02,23,30,2019-06-02 23:00:00,23,2,6,2019,2,22,153,6
2019-06-03,0,53,2019-06-03 00:00:00,0,3,6,2019,2,23,154,0
2019-06-03,1,21,2019-06-03 01:00:00,1,3,6,2019,2,23,154,0
2019-06-03,2,72,2019-06-03 02:00:00,2,3,6,2019,2,23,154,0
2019-06-03,3,67,2019-06-03 03:00:00,3,3,6,2019,2,23,154,0
2019-06-03,4,33,2019-06-03 04:00:00,4,3,6,2019,2,23,154,0
2019-06-03,6,29,2019-06-03 06:00:00,6,3,6,2019,2,23,154,0
2019-06-03,7,69,2019-06-03 07:00:00,7,3,6,2019,2,23,154,0
2019-06-03,8,122,2019-06-03 08:00:00,8,3,6,2019,2,23,154,0
2019-06-03,9,101,2019-06-03 09:00:00,9,3,6,2019,2,23,154,0
2019-06-03,10,59,2019-06-03 10:00:00,10,3,6,2019,2,23,154,0
2019-06-03,11,67,2019-06-03 11:00:00,11,3,6,2019,2,23,154,0
2019-06-03,12,84,2019-06-03 12:00:00,12,3,6,2019,2,23,154,0
2019-06-03,13,122,2019-06-03 13:00:00,13,3,6,2019,2,23,154,0
2019-06-03,14,57,2019-06-03 14:00:00,14,3,6,2019,2,23,154,0
2019-06-03,15,135,2019-06-03 15:00:00,15,3,6,2019,2,23,154,0
2019-06-03,16,85,2019-06-03 16:00:00,16,3,6,2019,2,23,154,0
2019-06-03,17,106,2019-06-03 17:00:00,17,3,6,2019,2,23,154,0
2019-06-03,18,104,2019-06-03 18:00:00,18,3,6,2019,2,23,154,0
2019-06-03,19,109,2019-06-03 19:00:00,19,3,6,2019,2,23,154,0
2019-06-03,20,28,2019-06-03 20:00:00,20,3,6,2019,2,23,154,0
2019-06-03,21,101,2019-06-03 21:00:00,21,3,6,2019,2,23,154,0
2019-06-03,22,8,2019-06-03 22:00:00,22,3,6,2019,2,23,154,0
2019-06-03,23,16,2019-06-03 23:00:00,23,3,6,2019,2,23,154,0
2019-06-04,0,36,2019-06-04 00:00:00,0,4,6,2019,2,23,155,1
2019-06-04,6,53,2019-06-04 06:00:00,6,4,6,2019,2,23,155,1
2019-06-04,7,114,2019-06-04 07:00:00,7,4,6,2019,2,23,155,1
2019-06-04,8,39,2019-06-04 08:00:00,8,4,6,2019,2,23,155,1
2019-06-04,9,96,2019-06-04 09:00:00,9,4,6,2019,2,23,155,1
2019-06-04,10,122,2019-06-04 10:00:00,10,4,6,2019,2,23,155,1
2019-06-04,11,100,2019-06-04 11:00:00,11,4,6,2019,2,23,155,1
2019-06-04,12,21,2019-06-04 12:00:00,12,4,6,2019,2,23,155,1
2019-06-04,13,83,2019-06-04 13:00:00,13,4,6,2019,2,23,155,1
2019-06-04,14,62,2019-06-04 14:00:00,14,4,6,2019,2,23,155,1
2019-06-04,15,67,2019-06-04 15:00:00,15,4,6,2019,2,23,155,1
2019-06-04,16,135,2019-06-04 16:00:00,16,4,6,2019,2,23,155,1
2019-06-04,17,63,2019-06-04 17:00:00,17,4,6,2019,2,23,155,1
2019-06-04,18,98,2019-06-04 18:00:00,18,4,6,2019,2,23,155,1
2019-06-04,19,65,2019-06-04 19:00:00,19,4,6,2019,2,23,155,1
2019-06-04,20,58,2019-06-04 20:00:00,20,4,6,2019,2,23,155,1
2019-06-04,21,50,2019-06-04 21:00:00,21,4,6,2019,2,23,155,1
2019-06-04,22,34,2019-06-04 22:00:00,22,4,6,2019,2,23,155,1
2019-06-04,23,70,2019-06-04 23:00:00,23,4,6,2019,2,23,155,1
2019-06-05,0,92,2019-06-05 00:00:00,0,5,6,2019,2,23,156,2
2019-06-05,6,14,2019-06-05 06:00:00,6,5,6,2019,2,23,156,2
2019-06-05,7,89,2019-06-05 07:00:00,7,5,6,2019,2,23,156,2
2019-06-05,8,83,2019-06-05 08:00:00,8,5,6,2019,2,23,156,2
2019-06-05,9,37,2019-06-05 09:00:00,9,5,6,2019,2,23,156,2
2019-06-05,10,99,2019-06-05 10:00:00,10,5,6,2019,2,23,156,2
2019-06-05,11,76,2019-06-05 11:00:00,11,5,6,2019,2,23,156,2
2019-06-05,12,64,2019-06-05 12:00:00,12,5,6,2019,2,23,156,2
2019-06-05,13,90,2019-06-05 13:00:00,13,5,6,2019,2,23,156,2
2019-06-05,14,132,2019-06-05 14:00:00,14,5,6,2019,2,23,156,2
2019-06-05,15,104,2019-06-05 15:00:00,15,5,6,2019,2,23,156,2
2019-06-05,16,55,2019-06-05 16:00:00,16,5,6,2019,2,23,156,2
2019-06-05,17,104,2019-06-05 17:00:00,17,5,6,2019,2,23,156,2
2019-06-05,18,47,2019-06-05 18:00:00,18,5,6,2019,2,23,156,2
2019-06-05,19,34,2019-06-05 19:00:00,19,5,6,2019,2,23,156,2
2019-06-05,20,60,2019-06-05 20:00:00,20,5,6,2019,2,23,156,2
2019-06-05,21,31,2019-06-05 21:00:00,21,5,6,2019,2,23,156,2
2019-06-05,22,48,2019-06-05 22:00:00,22,5,6,2019,2,23,156,2
